Prediction,Confidence,True.Label,X1,X2,X3,X4,X5,Misclassified
1,0.973522424697876,0,-72.48875416657157,-10.4014564835797,137.63101428589619,-11.674178810036496,22.811222281794876,TRUE
0,0.022080469876527786,0,-30.97666314931451,38.91957685903727,76.4482967677441,-30.709826386506162,-45.50664071037184,FALSE
0,0.0014707111986353993,0,-70.19029307245613,-70.18894999257053,-77.09428126614263,132.2944354330687,-90.34269385843434,FALSE
0,0.014953194186091423,0,-11.929858145883282,-21.578521381553976,20.37329836045544,41.00406610886294,-16.839002004267744,FALSE
1,0.6914836764335632,0,58.01032399898249,-38.50246032433864,-100.11651741495383,48.79311661321565,58.73182482895027,TRUE
1,0.9384413361549377,0,-74.29677708203997,-76.69858082746954,27.104360587662946,46.969642355218774,-18.851760932144998,TRUE
0,5.9940927894786e-4,0,108.18819555747406,73.59511778315917,-90.52076576853229,-100.34037102269266,-37.874902829526945,FALSE
0,8.60497064422816e-4,0,-148.213072397198,-0.2180251435611753,89.9055142183608,102.43763722780656,6.416094322069709,FALSE
0,0.0022539952769875526,0,-108.39806423912891,-101.91231650815422,104.74593594280223,34.13235770014078,22.49369996803832,FALSE
1,0.8947453498840332,0,34.71163795237245,-88.44450794104917,-127.19843566961161,-42.7090463248048,-10.651098528390566,TRUE
0,6.258347420953214e-4,0,-103.4778870839585,-100.61728808158485,91.0526744528303,-9.85577839456481,13.688340691964601,FALSE
0,0.002409880282357335,0,31.90558593801874,0.8723320105552096,33.77714588555303,64.71545235687893,-26.106280633000296,FALSE
1,0.9986269474029541,0,-104.17392015428484,-110.62791905192125,-34.04149171453694,-56.44313621342998,-86.76175690737483,TRUE
0,0.1947687417268753,0,75.45633239487618,94.89321569526572,-14.378566868906242,157.17208714699328,99.39595087575907,FALSE
0,8.578992492402904e-6,0,-21.792973622896245,2.0414357264697838,95.87147444044615,0.8381482610736265,20.903792438177412,FALSE
0,0.003669059369713068,0,-134.19602941503038,137.82752115871983,16.56060105345676,-13.51158175223643,-109.98992900946344,FALSE
0,0.10202006250619888,0,-120.65663503844777,136.1944020614878,-77.6904856923246,-67.47492707353226,-45.400602681387205,FALSE
1,0.999724805355072,0,38.96380513076418,62.931928932041,66.018313033866,13.54811060930817,-55.360447083261114,TRUE
0,1.4768644177820534e-4,0,-259.6749360898378,24.49379446577471,37.57383756644463,27.99948612253917,29.396854430250087,FALSE
0,0.013943118043243885,0,7.529771567152905,61.37245360606633,185.33656791967337,-8.326786533630543,-18.806160351610934,FALSE
0,0.002303535584360361,0,-131.0512601149704,-61.29564338962853,-41.861845449880455,-4.5821136840092045,-39.20701220865934,FALSE
0,0.009463203139603138,0,-9.485426427261002,-64.80150428342031,66.29595996637127,66.45835550522644,15.243554327977723,FALSE
0,0.22095948457717896,0,-29.125584665441856,-27.827161300217806,-18.00501463103742,15.075967068448989,-31.097667269598247,FALSE
1,0.5762760043144226,0,130.84888293492477,-20.52516067085569,24.627543097024308,-51.01641176757663,0.46464182221757305,TRUE
0,0.0029690598603338003,0,-76.2810328590202,-117.15903680671131,112.10841801255705,-70.261493559089,2.237179681802021,FALSE
1,0.966593325138092,0,-171.64732231136134,-163.32614037313664,42.57203611274892,-90.3449591428738,-44.42810787517061,TRUE
0,0.006037306971848011,0,-34.98838074152453,-79.89908259310016,22.041660772736023,-43.8811683896316,44.327798256812976,FALSE
0,2.801623304549139e-5,0,-43.01962141597861,-109.91460995747451,92.65158186747234,33.082341163101006,6.593687416622075,FALSE
0,9.421586582902819e-5,0,-150.0959222981052,37.953729647745725,-16.292631711193852,-40.41749478682453,-41.419153822386946,FALSE
0,2.2412724501919e-4,0,-145.06469769105536,148.3956302696521,-49.95167271996549,41.33661066135514,12.42915632571907,FALSE
0,1.250755417459004e-6,0,2.384118155488541,-97.87718876806986,34.14515788611733,66.34701875908793,-57.16073449224272,FALSE
0,2.3056958161760122e-4,0,-74.970510815737,24.03456777910632,-65.35452657599966,-4.544616639332578,-104.51920014789232,FALSE
1,0.996708869934082,0,38.186188825437434,-8.903839693211127,153.77980665214852,1.7626753803616835,-61.70229440007651,TRUE
0,0.002166247693821788,0,-235.29508884600284,12.280807273413657,-2.0582553894458235,14.149575076363408,31.77619161987738,FALSE
0,0.0015294570475816727,0,-61.34098016921652,-17.193493606823786,49.20043250104081,74.72848153116155,-7.059235631387487,FALSE
0,4.0690263267606497e-4,0,47.681819666476294,119.91431845258678,55.46658865497049,133.1732290096312,34.612033381081936,FALSE
0,8.464325219392776e-6,0,14.902175656687419,-67.55659446597078,52.86678091646379,-74.71653293673376,-22.72745981590727,FALSE
0,0.08021746575832367,0,-116.31226420021734,37.757273938677436,29.863857803454255,1.2526088579811645,-49.095182012451765,FALSE
1,0.992024302482605,0,-70.39120534346304,34.961564746353766,220.90827450026418,-33.06429466213782,-28.524358713740757,TRUE
0,0.01614416018128395,0,9.074962902537616,118.01593643993067,12.40477083260501,-132.24623263289507,64.16181266982531,FALSE
0,0.003158483188599348,0,91.84137484122178,-26.41420167123722,29.55916204473585,2.1233134023719615,-24.382485498098497,FALSE
0,7.393820123979822e-5,0,-52.66938419649033,132.10986205952761,-99.14192865090455,13.286453900835205,9.060485217233992,FALSE
1,0.653333842754364,0,-40.85254247443243,-23.50856278737047,127.84966266443791,-28.876553763189698,23.517684900975134,TRUE
0,1.958998473128304e-4,0,-164.05459796896895,-16.438412041666012,-67.39694921114868,1.648131743908293,34.863882776061864,FALSE
1,0.9985576272010803,0,37.83152933037165,-57.09065593342628,-68.95475567428579,15.787614973094556,-69.64093890081425,TRUE
1,0.7105663418769836,0,-134.2950847922534,-64.28098573145702,21.008298539751276,25.610123346425222,-30.665690317057393,TRUE
0,0.0027045048773288727,0,-71.87673028412864,43.288775648348846,-2.501302285852067,-22.123502896137513,-33.681715074921264,FALSE
1,0.9998347759246826,0,-116.81261882627939,-17.272343036786538,-1.7827998231895563,-40.09181826059029,11.764349226965532,TRUE
0,0.0019398374715819955,0,-147.74906616598273,-19.60238624801403,-70.66765905182973,-8.519028110849176,3.829853914664629,FALSE
0,0.00845152698457241,0,-15.789381621052714,-212.00599131048398,-87.59536206430266,3.2360873336574114,-169.6369101428844,FALSE
1,0.8284445405006409,0,-140.13209794325488,55.689175177943376,-52.3271783033379,-58.638636947412,53.971568566108914,TRUE
0,9.478420251980424e-4,0,-183.00928665388895,-40.826541162376245,-72.31720508077963,-15.203587535331762,-24.031065792194916,FALSE
0,0.19903220236301422,0,13.425555191504639,-37.56445946785653,-54.20712123551429,19.127052661628927,-39.546270107069084,FALSE
0,0.0011589840287342668,0,-139.59044787555513,-105.93259547868344,54.59442962073963,37.982987804130055,40.578943809587074,FALSE
0,0.026716651394963264,0,85.84297076835264,64.45798470690016,73.52756196521871,-119.93805885937768,59.78869307972362,FALSE
0,0.02034197561442852,0,-43.34936973698445,22.552290905419888,-2.011993452307059,-13.769647967503994,-23.500751936720047,FALSE
1,0.6163501143455505,0,-156.7328530634818,-35.82772621968787,-23.83852981786535,-13.366595701291397,-48.91335242357652,TRUE
0,0.002166959922760725,0,-125.73738498361787,1.7425992012001155,5.696608455796636,12.91781712388706,10.605461578724826,FALSE
0,1.0005885269492865e-4,0,-88.65671185372639,-42.60019194740309,62.769197398660594,7.535450116114892,-28.958780308241522,FALSE
0,7.99258763436228e-4,0,12.357791488202427,78.32690213779863,82.2486846819149,-106.64019718082518,57.29859339950531,FALSE
0,0.4831705391407013,0,-151.295453987956,-8.908946071991823,30.524147934553923,88.50650892397321,-31.096439193141244,FALSE
0,0.056244418025016785,0,188.27545607298165,59.83695019757385,194.80261570494204,56.705242305389874,62.39959768914414,FALSE
0,0.003763074753805995,0,-48.48342134026436,41.252011155629674,8.045087019109554,-14.426563757123967,51.919079498082006,FALSE
0,0.030356643721461296,0,-113.09279858185923,-89.19898091845269,-87.52750695411873,-16.015947749402624,0.6759393240850637,FALSE
0,0.4499838650226593,0,-217.94265055042953,88.11037534955253,-107.22400842314761,-52.94776455181828,-27.3069663410328,FALSE
0,0.05035138875246048,0,115.64950577881059,-34.29339231813455,20.30428790069155,-0.3731842326149024,-11.219267234356519,FALSE
0,0.12533944845199585,0,-17.916762561309643,-132.24721749820884,116.60694998576024,-28.584090801717906,73.17827367787474,FALSE
0,0.018584297969937325,0,25.035362413146665,-3.2237999189177047,-69.23874958190675,-79.39322181162063,-72.3949727713913,FALSE
0,8.275291475001723e-5,0,101.00035260525483,17.994656099111186,-14.124215280942602,19.65581367005749,1.371268255356411,FALSE
1,0.9999963045120239,0,-79.6095493116663,-29.595590343465705,-54.053218300436086,-6.722619493583594,66.01710668641361,TRUE
1,0.9993230104446411,0,-71.7616145770251,-66.49030057460692,-23.81569602385955,67.07016480497057,-12.306672174370659,TRUE
1,0.8123282790184021,0,-150.26524518369268,-67.05426294303432,3.8088817315948575,-3.278987634154804,-73.0916570343083,TRUE
0,0.0015649370616301894,0,-178.67934574156098,93.9596885231682,-22.836954321866713,-0.053461323084620094,-21.322787914694292,FALSE
0,3.06356989312917e-4,0,-35.59835308168763,10.409881851475422,29.020461418329063,66.28533332455567,36.43099729286393,FALSE
0,3.388839104445651e-5,0,-147.43268690387686,-98.22767906324674,-39.151854702114996,-62.935533483837894,-36.51261367826387,FALSE
0,9.410909115104005e-5,0,-146.71952072204564,-69.07354079077928,58.96036483185627,-62.525712451058915,7.1912764397107685,FALSE
0,0.027286339551210403,0,-136.7999418474245,3.9067489778199156,87.30544087419639,50.14099450005645,-5.08994809324743,FALSE
1,0.7231002449989319,0,79.58504462655637,18.26357147223057,21.61326475388318,-13.064277156257745,-88.68466175087461,TRUE
0,0.002256962237879634,0,-44.041120608560625,26.068331777694546,15.760547541619713,-56.47922281803497,-3.924914341134964,FALSE
0,0.03895885497331619,0,-93.99579060304298,105.10235280118597,-56.10882414983733,40.68015734690613,84.94145249917091,FALSE
0,0.014970391057431698,0,-85.94449023472987,-60.07101934748693,-41.10232223168696,44.31205916935133,6.145440933314227,FALSE
0,1.4058744000067236e-6,0,-65.9367305551147,29.16291521947063,-30.086121988392705,-20.15202213586475,-23.978530310785672,FALSE
0,7.85215524956584e-5,0,-68.96048492861696,-3.9671679065293297,104.6667830730665,69.39643776842111,4.14578621440854,FALSE
0,0.0017894409829750657,0,-38.36894898365079,-91.86176305702338,7.012970956994057,-23.340283427012967,-64.15538421120192,FALSE
1,0.8260030746459961,0,-28.934364328549773,22.066156457432353,29.35985723364326,-72.94629819663278,-65.97523862464932,TRUE
0,0.07877480983734131,0,58.92234989946295,-111.77249925089257,25.835547800118167,7.817158245041994,-59.871384310170114,FALSE
0,0.035028133541345596,0,91.96907031163248,49.06644484966295,-46.18868378831914,41.35143432459173,-15.906490186926044,FALSE
0,0.0020871497690677643,0,-127.08758646333716,90.45120501875004,-9.797145961312829,-13.878693970942637,-42.6501856021941,FALSE
1,0.8914687037467957,0,172.4515799494358,-81.78720304568942,136.7427260993506,-39.17768219958968,1.5016996028751328,TRUE
0,2.6274648917024024e-5,0,-17.44101571365253,129.127076534962,-15.668626598164622,-8.9648703850677,28.538483569843798,FALSE
1,0.9921494722366333,0,40.39868846041775,-13.484029532988606,-85.73370721970699,-13.064008730213347,-43.88605834602133,TRUE
0,0.061801113188266754,0,-43.38188940819356,-2.7394359344994017,7.27754078689991,5.4846482900063656,-8.110328358048756,FALSE
1,0.7690335512161255,0,-21.063900955801074,73.65706667111063,-45.088189639957,7.274191162966349,77.09773676683204,TRUE
1,0.9931633472442627,0,128.6581914680636,-137.94644357461115,169.42802021487984,28.64180575635274,89.85344274504946,TRUE
0,1.061146249412559e-4,0,89.20666624176125,148.42549094640262,49.182582861362455,-16.847056407774883,105.90583511650898,FALSE
1,0.6865167617797852,0,-67.45698283737894,46.405418203181135,-18.798901000211615,-156.9636413070474,1.7075628145788846,TRUE
0,5.707006785087287e-4,0,6.778350273045781,-103.80542083215998,-16.51179271538559,95.32556909498318,-30.565022957803418,FALSE
1,0.9780632853507996,0,-60.271775068033435,8.306974489358996,45.00017526460131,58.6926577409703,65.06841414619403,TRUE
1,0.9782453179359436,0,138.98709232154067,-50.93799295823987,50.27963752685216,80.2823117867643,48.27497302917766,TRUE
1,0.9942647814750671,0,35.74509387841821,3.0225353798135863,-47.99524231239793,73.3072822290186,-34.78927067246395,TRUE
0,4.0265562711283565e-4,0,-241.2415983290828,22.352330926441855,-30.505186852396758,2.0220929398470546,-39.160410089369265,FALSE
0,0.2741735875606537,0,-191.88297581347095,-52.40963138700524,79.25926404636043,-59.74025995738168,-14.687679938995586,FALSE
0,0.0015778406523168087,0,-56.401000335670815,-51.82534002927405,49.0632544619024,89.80942226221713,47.92232014018191,FALSE
1,0.9853559136390686,0,-284.20517947263056,96.84953490380565,30.382852475819007,19.45010500998907,66.00568247789113,TRUE
1,0.9968812465667725,0,-163.14184115314822,80.2970197579671,61.0783771912417,29.12176853534654,-1.7428204524974438,TRUE
0,0.005604533012956381,0,-36.09160277387539,94.05023529691293,-23.132115457740934,-1.4180767311315288,12.113779310242002,FALSE
0,0.02226928249001503,0,-70.21939381423485,-139.212262629769,-59.12567365395877,13.248330221211106,52.25026311382083,FALSE
0,1.6594603948760778e-4,0,-192.04556722415916,-3.472687692041317,-20.03118439005869,19.738647501081005,18.40789289069777,FALSE
0,0.005743865855038166,0,-42.587974784616065,-141.4975381653468,-8.845353923261378,-24.227440746095173,-59.500531281110426,FALSE
0,3.736230792128481e-5,0,-165.1444185776953,31.866679702512553,45.182836963982304,-38.49866445743472,-0.4474493743309176,FALSE
0,5.84670779062435e-5,0,-202.1564047286733,-23.26018895848083,46.730168964201695,0.5389209881092946,-15.646009268880993,FALSE
0,0.0025136147160083055,0,-149.9026847322849,44.46970434802901,-81.63337995509019,26.07684809367487,-8.12953967575092,FALSE
0,8.297488675452769e-4,0,-5.000402884930394,-20.661781883377888,-14.569205457369128,-97.64786176689427,4.070149784151641,FALSE
0,0.00830871146172285,0,-77.95751136574201,139.77882133238148,35.72187454113016,28.724236904840684,50.27992824405035,FALSE
0,0.0038824842777103186,0,-199.2895378388374,140.964705578438,-33.41396907320134,-2.1031226380031605,23.667551493066426,FALSE
0,0.01911943033337593,0,-187.83376023347978,-3.2223525973119944,-23.034968007302606,-9.626386829898646,14.653591941947168,FALSE
0,4.424104990903288e-4,0,-2.404665628319778,27.97075206034252,31.785447818040005,-88.3609253260511,10.657125067728986,FALSE
0,0.4880002737045288,0,-30.433132781140223,-16.83994475214498,-13.715887112154075,-66.13046335317198,-17.704539451942566,FALSE
0,0.002661558100953698,0,-15.595477328788705,13.160329463622997,3.2145781577407475,10.440998903269454,4.994030728136463,FALSE
1,0.9504229426383972,0,7.604220986135386,48.81958220979889,-46.11309881038003,49.66998963830229,-17.47306496632801,TRUE
0,0.25394678115844727,0,-48.44882661118545,-6.2713834052863655,-45.252478507408156,-24.53364609198939,21.226680644271227,FALSE
0,0.039095230400562286,0,-2.581140121561214,50.882354593670634,-46.98099543023727,-23.3666554489367,-22.506439393972908,FALSE
0,0.004903080407530069,0,42.491912254068936,34.08562928653239,81.17975969748503,-78.1071283232359,30.061653566769923,FALSE
0,2.440233074594289e-4,0,-171.1253969207523,3.940410782301641,46.092840536867016,-2.928526789975076,10.747975883562754,FALSE
1,0.9996966123580933,0,22.915021096161656,-46.4454126568209,-50.982184524896226,-35.01140508460692,-31.807127135334728,TRUE
1,0.9942042231559753,0,4.529214889888481,60.79069307164672,25.309031323030577,97.62724320187961,-74.85941531831338,TRUE
0,2.753111475612968e-4,0,10.643132047168425,11.325619086331193,-55.96145029528873,1.7590447308822292,-12.164643441310988,FALSE
0,4.906532194581814e-5,0,-252.9360149453633,-88.6545344963555,-41.91534590287231,11.276070054179826,-3.7798099418444937,FALSE
1,0.9296062588691711,0,-60.658946508516905,58.41766995603559,-23.194154382916487,-9.876881993367492,-36.51678269832137,TRUE
0,0.013260466046631336,0,76.07257418980274,-131.21661191791907,159.48185642719753,-2.595743838344716,-77.67342525621649,FALSE
0,4.716621770057827e-4,0,82.81112352280513,13.751657048246239,178.83794012686232,3.5907617589804937,-51.335350103029896,FALSE
0,0.001437133178114891,0,-77.87988498721982,-23.525098855656125,137.93863216897483,37.23972531314957,-25.4920070213991,FALSE
0,1.5258447092492133e-4,0,-163.094217277386,-124.41876713180488,3.207582003007136,-106.19555597705866,-10.354220648766427,FALSE
0,0.1420316994190216,0,-94.98326017718998,-63.234634527917386,-32.47641658309148,-21.053149390798367,-44.60557544342849,FALSE
0,0.0011058389209210873,0,-112.80287287798076,-14.60822824246362,-52.240433648513914,2.7372397398671517,16.91186466281776,FALSE
0,0.010065378621220589,0,22.374312993672916,81.03214848755862,73.48576875076319,40.916423086100025,29.79412487214834,FALSE
0,4.612172779161483e-4,0,108.43635938378353,-35.13469201035368,43.47529879410041,17.89641933687734,-3.9378725476456933,FALSE
0,2.1886095055378973e-5,0,-11.269444238392179,-22.628364257090343,69.67416783777598,126.38012203663507,-38.666253967822314,FALSE
1,0.997816801071167,0,106.62464978975976,16.223891303170102,3.137440279965569,-18.92193049591106,-24.03765096836102,TRUE
0,0.0052293408662080765,0,-159.84467578368108,155.44265992734248,67.09427478257685,-168.77356227831694,9.368695947212226,FALSE
0,0.0017992790089920163,0,-21.17999872792976,37.06739302890783,-56.762702292483816,-3.709142231379887,-82.3521950167328,FALSE
0,1.3243565626908094e-4,0,-49.537232987707796,30.96194266258178,44.47075121619459,-67.47220007890182,-17.926721703191493,FALSE
0,4.2534491512924433e-4,0,-34.544828590921206,-23.528899360708337,-33.896062363676606,-40.70055566820701,-89.64593840530311,FALSE
0,0.003033614018931985,0,-13.564210694223249,-92.4463188750304,14.13936112511789,-5.155082198842437,-3.451446140963509,FALSE
0,3.583243815228343e-4,0,-104.41064471301206,12.109221484689964,-4.871474046962872,58.641886149796285,-24.302666205365945,FALSE
0,0.012470687739551067,0,49.19043074646381,58.88896907312076,-85.771081630639,-51.42209581727417,36.217782984151135,FALSE
0,0.1640545278787613,0,-43.385310873464086,-81.29143532823713,9.234993799356303,-50.51784165055543,20.323094806797762,FALSE
0,0.00601496547460556,0,-31.279629582787905,-109.3942261898086,-14.219998873665139,-5.897227795489949,-4.243049611220161,FALSE
0,2.923420106526464e-4,0,-139.8844315398382,24.42261321545141,190.0354608340632,4.834882539192323,-46.575421088018665,FALSE
0,0.006954680196940899,0,71.81912752675491,48.75390735653566,-195.09349076020015,60.398610547640715,75.2579419183167,FALSE
1,0.9090434908866882,0,-211.35104566551945,-66.32169348306206,125.26369166002942,27.860499294890538,-61.818345632441904,TRUE
0,0.21137423813343048,0,-80.71366595075087,118.46784378975387,43.403339391168764,-169.3976789561226,-24.369027659746145,FALSE
0,0.019552946090698242,0,-171.7265054356612,26.142551295416716,-76.38609621071204,-87.77511324905466,20.466322134826964,FALSE
0,2.616963174659759e-4,0,-29.487367904613834,105.60427483339083,133.8129083338147,1.8360333243729103,-24.19637048753117,FALSE
0,0.016032660380005836,0,54.95885929126099,-82.0007694246201,29.22805793600958,-31.405560070309175,-1.994312145128509,FALSE
0,0.01528550498187542,0,-169.50688117707205,27.452964945657747,-1.3702433379862193,17.743413352975875,25.72613688634163,FALSE
0,2.605928457342088e-4,0,-99.64440140652466,-60.71668419587415,137.7642184966267,15.720661002933007,30.841410262952774,FALSE
0,6.459425203502178e-4,0,-58.00007611337921,-101.54020670559318,-37.935516271306355,-15.268517375712138,-114.50726477546343,FALSE
1,0.9368826150894165,0,184.51365801746334,25.690938936049402,-41.258493276625074,69.63331982917367,-42.822914639864514,TRUE
0,0.03729242458939552,0,-112.10589183253367,-44.85148305202147,-19.619611749884633,-14.118064981976021,-10.387006367504368,FALSE
0,0.014053501188755035,0,-5.9251846434108115,-13.428946233863078,4.194224923863661,-0.9981879425426561,-34.24071027369368,FALSE
0,0.0035195660311728716,0,93.5461599387428,86.04487329436738,-123.08679859058353,-77.47043517972287,-15.249089902388594,FALSE
0,1.2738822988467291e-5,0,-83.64163882080736,-69.94355532115861,39.00761721071704,-48.96613217307281,35.06149801243334,FALSE
0,1.0606251453282312e-4,0,130.46735333770954,-19.1791562026207,81.94676052585459,-29.674032511778815,29.20770208681345,FALSE
0,1.6991140000754967e-5,0,-106.00130605540281,-159.11766118922841,70.98032249770593,138.14134331736582,-26.061333601982703,FALSE
0,0.1715560108423233,0,-76.81331659446882,19.55887653894659,-50.43360023350182,-29.22023789770085,-19.59705066597472,FALSE
1,0.9798040390014648,0,217.18260923160446,-199.78366099697982,77.52885276842551,-17.169711253964245,79.17442700783005,TRUE
0,8.64675734192133e-4,0,-29.54480881966472,67.94757013158929,129.1762526401985,-115.39360929124723,44.65600198504151,FALSE
1,0.9856885671615601,0,15.486923435258086,75.1552167391742,9.297271898563809,4.678852011590398,27.300741699352148,TRUE
0,3.8517657230840996e-5,0,-50.35825758392156,81.23679470064765,-29.87914098691897,-4.12346208845461,-55.219233154690784,FALSE
0,0.03254834562540054,0,-15.275924277283192,-27.108727822350282,114.078592649111,-122.7941267347434,7.459833000275813,FALSE
0,0.0014132168143987656,0,-136.26925264382788,-67.88255062257926,-107.70295226734444,51.59549927635208,-16.016485142869175,FALSE
1,0.6086139678955078,0,-99.84074172202801,-46.54289403236084,12.36212170393058,39.48694594234434,35.917489721655734,TRUE
0,1.083782990463078e-5,0,-47.04825404369966,-140.64952328202062,-47.80013432246476,-22.3628419216915,16.091447702685493,FALSE
0,0.003407128155231476,0,17.80964420029484,128.29368947291323,-166.54265439783822,-4.242166250165822,2.30788758423681,FALSE
0,0.013622788712382317,0,-67.63440870879005,-79.79331452881071,23.007090138076354,30.43712376464615,9.021924380718028,FALSE
0,0.0013903473736718297,0,-242.42908483349214,3.69813366363652,33.39358370263705,-9.919356385350628,0.5738559630441802,FALSE
0,0.028038235381245613,0,-197.12188159124085,29.285533940610172,59.812342618877494,-12.350287711937856,-26.405197875117814,FALSE
0,0.0064757647924125195,0,37.576967237426054,-41.627769374068386,131.80442523078298,51.060972059498624,-12.747469198609304,FALSE
0,7.565623673144728e-5,0,-122.06225346629972,23.992314284545795,3.6051564028376024,114.70175553820295,41.24099612505181,FALSE
0,0.0019265476148575544,0,-8.80973604927058,128.28254265025652,12.403392973891703,70.78108298317794,-27.54169536221159,FALSE
0,0.1578109860420227,0,179.28011691597092,42.410562783576005,79.78120173412616,49.14128421977778,-72.37363585943416,FALSE
0,2.835652594512794e-5,0,-129.05206166914022,-43.823320348316514,-46.39696546448479,-64.33224590715335,29.33285900593688,FALSE
0,0.003381185233592987,0,62.906072575775596,66.16294411396557,-56.749071664923385,-55.060357887874254,-33.832788439219264,FALSE
1,0.9007072448730469,0,-15.070100172779336,-35.23290436949248,1.980189005231317,-129.48482076825584,62.618836469963234,TRUE
0,0.33235523104667664,0,-53.315595531262176,-43.981360918533,70.06406647153015,-3.84645161149085,-34.702792784109626,FALSE
0,0.005255609285086393,0,8.42403214335988,-63.303237098414826,22.647606749103815,12.116476760398356,-26.00545947046833,FALSE
1,0.9846315383911133,0,165.4075487947731,-84.9911140392753,21.073682217989603,49.24006697378219,-6.531412513443735,TRUE
1,0.943881094455719,0,-37.75559958123309,-31.484433504919412,15.931966396529527,-23.707946095736204,57.36523550402526,TRUE
0,0.03793254494667053,0,0.9696433749082125,79.64382670142224,-10.085897836687279,138.0537783567862,-13.24733210626995,FALSE
0,0.0938834622502327,0,32.78734641422776,-61.58716596724666,66.79197778662014,26.57763123233906,74.51142651005766,FALSE
0,0.004835172556340694,0,-106.83401004323464,-18.69308963595654,-36.998836603027584,31.59730409019081,-69.43661113499103,FALSE
0,9.851264767348766e-4,0,-230.25114312874658,-7.513190174040721,-64.96924595339055,92.42735179529691,27.4717971585659,FALSE
0,0.024632887914776802,0,-44.50440264911743,-45.329149457942734,6.593936084681646,-90.54021175772235,-68.08561946834277,FALSE
0,0.0024705729447305202,0,-14.678044353384312,-69.20877524565363,24.297751863738753,89.33683747705841,-81.86761544292737,FALSE
0,6.836755346739665e-5,0,80.56856878314744,50.569055227761076,45.61461546281525,-23.791178178771464,-19.976286819638105,FALSE
0,7.465864764526486e-4,0,-18.722982799123315,65.75322007035855,54.82257305119065,-61.865307447332,-57.720544775107015,FALSE
