"","Prediction","Confidence","True.Label","X1","X2","X3","X4","X5","Misclassified","FileName","PredictionName"
"28",1,0.99497777223587,0,-202.135190492952,-29.0266314619018,-114.017082800651,39.5293597369221,-54.2393780418895,TRUE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10042.jpg","Dog"
"29",1,0.973522424697876,0,-72.4887541665716,-10.4014564835797,137.631014285896,-11.6741788100365,22.8112222817949,TRUE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10043.jpg","Dog"
"30",0,0.977919530123472,0,-30.9766631493145,38.9195768590373,76.4482967677441,-30.7098263865062,-45.5066407103718,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10044.jpg","Cat"
"31",0,0.998529288801365,0,-70.1902930724561,-70.1889499925705,-77.0942812661426,132.294435433069,-90.3426938584343,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10045.jpg","Cat"
"32",0,0.985046805813909,0,-11.9298581458833,-21.578521381554,20.3732983604554,41.0040661088629,-16.8390020042677,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10048.jpg","Cat"
"33",1,0.691483676433563,0,58.0103239989825,-38.5024603243386,-100.116517414954,48.7931166132157,58.7318248289503,TRUE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.1004.jpg","Dog"
"34",1,0.938441336154938,0,-74.29677708204,-76.6985808274695,27.1043605876629,46.9696423552188,-18.851760932145,TRUE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10051.jpg","Dog"
"35",0,0.999400590721052,0,108.188195557474,73.5951177831592,-90.5207657685323,-100.340371022693,-37.8749028295269,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10052.jpg","Cat"
"36",0,0.999139502935577,0,-148.213072397198,-0.218025143561175,89.9055142183608,102.437637227807,6.41609432206971,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10053.jpg","Cat"
"37",0,0.997746004723012,0,-108.398064239129,-101.912316508154,104.745935942802,34.1323577001408,22.4936999680383,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10054.jpg","Cat"
"38",1,0.894745349884033,0,34.7116379523724,-88.4445079410492,-127.198435669612,-42.7090463248048,-10.6510985283906,TRUE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10056.jpg","Dog"
"39",0,0.999374165257905,0,-103.477887083959,-100.617288081585,91.0526744528303,-9.85577839456481,13.6883406919646,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10057.jpg","Cat"
"40",0,0.997590119717643,0,31.9055859380187,0.87233201055521,33.777145885553,64.7154523568789,-26.1062806330003,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.1005.jpg","Cat"
"41",1,0.998626947402954,0,-104.173920154285,-110.627919051921,-34.0414917145369,-56.44313621343,-86.7617569073748,TRUE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10061.jpg","Dog"
"42",0,0.805231258273125,0,75.4563323948762,94.8932156952657,-14.3785668689062,157.172087146993,99.3959508757591,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10062.jpg","Cat"
"43",0,0.999991421007508,0,-21.7929736228962,2.04143572646978,95.8714744404461,0.838148261073626,20.9037924381774,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10063.jpg","Cat"
"44",0,0.996330940630287,0,-134.19602941503,137.82752115872,16.5606010534568,-13.5115817522364,-109.989929009463,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10064.jpg","Cat"
"45",0,0.897979937493801,0,-120.656635038448,136.194402061488,-77.6904856923246,-67.4749270735323,-45.4006026813872,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10068.jpg","Cat"
"46",1,0.999724805355072,0,38.9638051307642,62.931928932041,66.018313033866,13.5481106093082,-55.3604470832611,TRUE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10072.jpg","Dog"
"47",0,0.999852313558222,0,-259.674936089838,24.4937944657747,37.5738375664446,27.9994861225392,29.3968544302501,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10075.jpg","Cat"
"48",0,0.986056881956756,0,7.52977156715291,61.3724536060663,185.336567919673,-8.32678653363054,-18.8061603516109,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10077.jpg","Cat"
"49",0,0.99769646441564,0,-131.05126011497,-61.2956433896285,-41.8618454498805,-4.5821136840092,-39.2070122086593,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10078.jpg","Cat"
"50",0,0.990536796860397,0,-9.485426427261,-64.8015042834203,66.2959599663713,66.4583555052264,15.2435543279777,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.1007.jpg","Cat"
"51",0,0.779040515422821,0,-29.1255846654419,-27.8271613002178,-18.0050146310374,15.075967068449,-31.0976672695982,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10083.jpg","Cat"
"52",1,0.576276004314423,0,130.848882934925,-20.5251606708557,24.6275430970243,-51.0164117675766,0.464641822217573,TRUE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10084.jpg","Dog"
"53",0,0.997030940139666,0,-76.2810328590202,-117.159036806711,112.108418012557,-70.261493559089,2.23717968180202,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10087.jpg","Cat"
"54",1,0.966593325138092,0,-171.647322311361,-163.326140373137,42.5720361127489,-90.3449591428738,-44.4281078751706,TRUE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10090.jpg","Dog"
"55",0,0.993962693028152,0,-34.9883807415245,-79.8990825931002,22.041660772736,-43.8811683896316,44.327798256813,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10095.jpg","Cat"
"56",0,0.999971983766955,0,-43.0196214159786,-109.914609957475,92.6515818674723,33.082341163101,6.59368741662207,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10096.jpg","Cat"
"57",0,0.999905784134171,0,-150.095922298105,37.9537296477457,-16.2926317111939,-40.4174947868245,-41.4191538223869,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10097.jpg","Cat"
"58",0,0.999775872754981,0,-145.064697691055,148.395630269652,-49.9516727199655,41.3366106613551,12.4291563257191,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10099.jpg","Cat"
"59",0,0.999998749244583,0,2.38411815548854,-97.8771887680699,34.1451578861173,66.3470187590879,-57.1607344922427,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.1009.jpg","Cat"
"60",0,0.999769430418382,0,-74.970510815737,24.0345677791063,-65.3545265759997,-4.54461663933258,-104.519200147892,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.100.jpg","Cat"
"61",1,0.996708869934082,0,38.1861888254374,-8.90383969321113,153.779806652149,1.76267538036168,-61.7022944000765,TRUE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10100.jpg","Dog"
"62",0,0.997833752306178,0,-235.295088846003,12.2808072734137,-2.05825538944582,14.1495750763634,31.7761916198774,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10101.jpg","Cat"
"63",0,0.998470542952418,0,-61.3409801692165,-17.1934936068238,49.2004325010408,74.7284815311615,-7.05923563138749,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10103.jpg","Cat"
"64",0,0.999593097367324,0,47.6818196664763,119.914318452587,55.4665886549705,133.173229009631,34.6120333810819,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10104.jpg","Cat"
"65",0,0.999991535674781,0,14.9021756566874,-67.5565944659708,52.8667809164638,-74.7165329367338,-22.7274598159073,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10105.jpg","Cat"
"66",0,0.919782534241676,0,-116.312264200217,37.7572739386774,29.8638578034543,1.25260885798116,-49.0951820124518,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10106.jpg","Cat"
"67",1,0.992024302482605,0,-70.391205343463,34.9615647463538,220.908274500264,-33.0642946621378,-28.5243587137408,TRUE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10107.jpg","Dog"
"68",0,0.983855839818716,0,9.07496290253762,118.015936439931,12.404770832605,-132.246232632895,64.1618126698253,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10108.jpg","Cat"
"69",0,0.996841516811401,0,91.8413748412218,-26.4142016712372,29.5591620447358,2.12331340237196,-24.3824854980985,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10109.jpg","Cat"
"70",0,0.99992606179876,0,-52.6693841964903,132.109862059528,-99.1419286509045,13.2864539008352,9.06048521723399,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10111.jpg","Cat"
"71",1,0.653333842754364,0,-40.8525424744324,-23.5085627873705,127.849662664438,-28.8765537631897,23.5176849009751,TRUE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10112.jpg","Dog"
"72",0,0.999804100152687,0,-164.054597968969,-16.438412041666,-67.3969492111487,1.64813174390829,34.8638827760619,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10117.jpg","Cat"
"73",1,0.99855762720108,0,37.8315293303717,-57.0906559334263,-68.9547556742858,15.7876149730946,-69.6409389008142,TRUE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10119.jpg","Dog"
"74",1,0.710566341876984,0,-134.295084792253,-64.280985731457,21.0082985397513,25.6101233464252,-30.6656903170574,TRUE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.1011.jpg","Dog"
"75",0,0.997295495122671,0,-71.8767302841286,43.2887756483488,-2.50130228585207,-22.1235028961375,-33.6817150749213,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10120.jpg","Cat"
"76",1,0.999834775924683,0,-116.812618826279,-17.2723430367865,-1.78279982318956,-40.0918182605903,11.7643492269655,TRUE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10121.jpg","Dog"
"77",0,0.998060162528418,0,-147.749066165983,-19.602386248014,-70.6676590518297,-8.51902811084918,3.82985391466463,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10123.jpg","Cat"
"78",0,0.991548473015428,0,-15.7893816210527,-212.005991310484,-87.5953620643027,3.23608733365741,-169.636910142884,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10125.jpg","Cat"
"79",1,0.828444540500641,0,-140.132097943255,55.6891751779434,-52.3271783033379,-58.638636947412,53.9715685661089,TRUE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10127.jpg","Dog"
"80",0,0.999052157974802,0,-183.009286653889,-40.8265411623762,-72.3172050807796,-15.2035875353318,-24.0310657921949,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10138.jpg","Cat"
"81",0,0.800967797636986,0,13.4255551915046,-37.5644594678565,-54.2071212355143,19.1270526616289,-39.5462701070691,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10139.jpg","Cat"
"82",0,0.998841015971266,0,-139.590447875555,-105.932595478683,54.5944296207396,37.9829878041301,40.5789438095871,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.1013.jpg","Cat"
"83",0,0.973283348605037,0,85.8429707683526,64.4579847069002,73.5275619652187,-119.938058859378,59.7886930797236,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10140.jpg","Cat"
"84",0,0.979658024385571,0,-43.3493697369844,22.5522909054199,-2.01199345230706,-13.769647967504,-23.50075193672,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10143.jpg","Cat"
"85",1,0.616350114345551,0,-156.732853063482,-35.8277262196879,-23.8385298178653,-13.3665957012914,-48.9133524235765,TRUE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10147.jpg","Dog"
"86",0,0.997833040077239,0,-125.737384983618,1.74259920120012,5.69660845579664,12.9178171238871,10.6054615787248,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10148.jpg","Cat"
"87",0,0.999899941147305,0,-88.6567118537264,-42.6001919474031,62.7691973986606,7.53545011611489,-28.9587803082415,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10149.jpg","Cat"
"88",0,0.999200741236564,0,12.3577914882024,78.3269021377986,82.2486846819149,-106.640197180825,57.2985933995053,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10150.jpg","Cat"
"89",0,0.516829460859299,0,-151.295453987956,-8.90894607199182,30.5241479345539,88.5065089239732,-31.0964391931412,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10151.jpg","Cat"
"90",0,0.943755581974983,0,188.275456072982,59.8369501975738,194.802615704942,56.7052423053899,62.3995976891441,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10154.jpg","Cat"
"91",0,0.996236925246194,0,-48.4834213402644,41.2520111556297,8.04508701910955,-14.426563757124,51.919079498082,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10156.jpg","Cat"
"92",0,0.969643356278539,0,-113.092798581859,-89.1989809184527,-87.5275069541187,-16.0159477494026,0.675939324085064,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10157.jpg","Cat"
"93",0,0.550016134977341,0,-217.94265055043,88.1103753495525,-107.224008423148,-52.9477645518183,-27.3069663410328,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10158.jpg","Cat"
"94",0,0.94964861124754,0,115.649505778811,-34.2933923181346,20.3042879006915,-0.373184232614902,-11.2192672343565,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10161.jpg","Cat"
"95",0,0.874660551548004,0,-17.9167625613096,-132.247217498209,116.60694998576,-28.5840908017179,73.1782736778747,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10162.jpg","Cat"
"96",0,0.981415702030063,0,25.0353624131467,-3.2237999189177,-69.2387495819067,-79.3932218116206,-72.3949727713913,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10163.jpg","Cat"
"97",0,0.99991724708525,0,101.000352605255,17.9946560991112,-14.1242152809426,19.6558136700575,1.37126825535641,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10164.jpg","Cat"
"98",1,0.999996304512024,0,-79.6095493116663,-29.5955903434657,-54.0532183004361,-6.72261949358359,66.0171066864136,TRUE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10166.jpg","Dog"
"99",1,0.999323010444641,0,-71.7616145770251,-66.4903005746069,-23.8156960238596,67.0701648049706,-12.3066721743707,TRUE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10167.jpg","Dog"
"100",1,0.812328279018402,0,-150.265245183693,-67.0542629430343,3.80888173159486,-3.2789876341548,-73.0916570343083,TRUE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10168.jpg","Dog"
"101",0,0.99843506293837,0,-178.679345741561,93.9596885231682,-22.8369543218667,-0.0534613230846201,-21.3227879146943,FALSE,"/home/bennettew/Documents/Summer2018/unknownUnknowns/writing/experimentsAndPlots/walterWork/kaggleFeatures/test/cat/cat.10169.jpg","Cat"
