,Prediction,Confidence,True Label,X1,X2,X3,X4,X5,Misclassified,MAE
49,1,0.9628375,1,37.60900706505473,6.996474819200174,3.3434119609846014,-7.42338822079715,-16.249076076901424,False,0.013709656806291394
50,1,0.9326907,1,40.03637066128974,15.27284414174415,17.671291646518977,-3.58501631476671,-11.35489748338742,False,0.017422769409273488
51,1,0.9978538,1,-33.532311988401574,24.226945513233822,0.4034344270420089,2.172344886203573,-13.898826404810555,False,0.02511282657944728
52,1,0.9988256,1,36.54321136640776,-19.215524142417703,-34.60714715919222,7.595201491015712,12.790551082854902,False,0.0496378278921783
53,1,0.9525962,1,-43.67658945697463,-16.276959651679817,-1.4123666321644062,4.0969533081039575,0.4587385100650548,False,0.0142852834597876
54,1,0.90686613,0,-25.26504539594658,-42.46241672450363,-3.185316678490307,22.324538360905734,-4.57519946557997,True,0.01222629845024731
55,1,0.992959,1,-49.23849723102297,2.892386570114042,19.08875338227701,-11.50499875720577,-7.070540303609315,False,0.014527282864343927
56,1,0.90711457,1,-23.037315428786787,6.6303187543324595,-7.92723207764418,4.997602738165619,-6.166218706549917,False,0.008979029826171481
57,1,0.99623954,1,2.287055310716938,-0.8292980946795412,7.435543802524774,6.142757889151773,21.500159119302367,False,0.031878446261853405
58,1,0.97229856,1,-42.94636897164744,-11.260267822011242,25.384240163179577,6.328788796414484,25.26272643485481,False,0.015296837939270358
59,1,0.50694025,0,-0.5733298334088364,-2.468972838623007,19.101694052345504,2.1706994787279887,-0.794149437230939,True,0.0001801391140396854
60,1,0.9142884,0,-23.39920165514373,-14.873697985721499,-4.4107965191766665,-7.329930340756044,-3.28979083096212,True,0.008232419696472001
61,1,0.97635514,1,-13.519769033034732,-11.90018619893157,-4.022202071642638,9.932980188516439,2.3273577814483333,False,0.020294109747353392
62,1,0.95107263,1,-30.54024834539479,33.60815314749226,-17.491098188437196,-16.7324723440848,-1.5635822593217492,False,0.01336854382750163
63,1,0.999042,1,28.050532021315355,-27.490676189699542,-14.544448097831552,0.835616309534204,1.9706875703206315,False,0.04135911703672435
64,1,0.9914324,1,43.684245308965146,-41.544700789868564,-7.056918760048203,-20.4131012846332,-0.21157489852100958,False,0.02092571214626873
65,1,0.9944817,1,-7.261654987557211,-23.879510962038008,-5.965399803506543,10.145987056208044,5.981584227834089,False,0.015453552991236285
66,1,0.99820685,1,-2.474554543845113,0.261101675484672,-9.517571456515046,15.50555611677767,10.401110675516588,False,0.023165235229523948
67,1,0.7198296,0,-41.57841291876363,10.312882339374445,-19.67382624870232,7.0266006621653805,-2.349766675568101,True,0.0036622689261263082
68,1,0.8462367,0,1.6295976869966808,-16.003876695931584,22.243627804860296,26.384633224552402,-9.591250428722594,True,0.010340272039288854
69,1,0.80465347,0,54.06551485905124,19.607873856681557,-6.731262862604656,12.553310124744854,8.443213571958992,True,0.008367613446002405
70,1,0.99148095,1,45.956251564452934,29.53906437057969,-10.48256504149106,19.835775286135053,0.3331941906703156,False,0.017309112142285664
71,1,0.5239101,0,21.8453286041924,-18.169899734662508,-33.84185688367691,15.10861385798223,3.881867643186691,True,0.00038653932720579114
72,1,0.86154026,0,-49.00818273951925,-13.066424973476206,34.90226584880784,3.3485514605951407,17.11971087429527,True,0.008011583387153456
73,1,0.9556926,1,-14.582245363078806,-14.60725069561058,4.834132227474443,3.6587812524360595,11.86544756607102,False,0.00754203669781337
74,1,0.98319316,0,-16.395765554420304,2.036109078707861,13.589067755051698,10.48488602545184,-4.502227362811833,True,0.01619277532899365
75,1,0.90215653,1,29.416659408727874,40.344545593081925,11.341699435008469,10.010775743133042,-14.087050993720014,False,0.01197770732191342
76,1,0.9797377,1,1.1747693458227428,-24.188212265781473,-10.102600316554083,6.699143585384733,-0.5868177087569156,False,0.012522051071538606
77,1,0.97928566,1,-59.21968270113029,29.15415643610553,-17.28228316504748,-17.745762045566455,3.942534851534784,False,0.01329142712214192
78,1,0.92390656,1,64.82959301711242,-5.2513957702576946,24.02947353573228,-2.3470761723933866,1.70330931596225,False,0.022927682241103923
79,1,0.9934716,1,57.396025747699156,-28.806312757944315,-8.610253215362016,16.046118935275526,-8.570899986143859,False,0.022942720791383066
80,1,0.61211145,0,29.160291644034544,-15.127964452010506,4.175480059180851,3.740312032634743,19.525700160228855,True,0.0019410882382999857
81,1,0.9967691,1,-13.085814444506777,2.128198430446197,0.8907969390585561,-1.645745276003189,4.068910741691311,False,0.017645965464049666
82,1,0.9812392,1,64.50984125259353,-11.94222598181456,-13.375660044545674,-10.328574773167825,-17.558292601673095,False,0.01976161033527474
83,1,0.70159656,1,-6.133729479196193,17.84020480952245,4.231824241122342,-6.2528005140442655,-33.28367916922785,False,0.003091172276873062
84,1,0.9707334,1,50.54833751130958,-4.458165395745121,7.84830453570213,19.9945528699722,14.688286985502502,False,0.016906549384128132
85,1,0.86393285,0,4.802934523382507,-48.070189924386355,-10.870961400565701,-0.6934494076508438,-2.1320174371827587,True,0.007882669773715052
86,1,0.746217,1,11.777505132054253,-24.742709203315094,-8.407123913524453,-17.397685637898203,-7.996675117494232,False,0.004067858435248062
87,1,0.9975674,1,-45.27065377561907,-20.25085318221845,6.988368008223923,5.619917018677522,6.5308678244124785,False,0.03924119798410001
88,1,0.99313074,1,-57.736270782393525,-25.79944717697153,3.1632534293297825,22.847432078738592,-11.942412598458281,False,0.02468385301402609
89,1,0.95421946,1,46.420107818546406,-14.637991855941717,10.185225528958712,28.869036510504124,0.4386456479363132,False,0.013128707753725601
90,1,0.95543027,1,10.37970688538725,16.804572909698155,9.494353246330189,31.794959538008246,1.3144114067564765,False,0.025681060138029132
91,1,0.82381546,0,-32.214862485780515,-22.194188031761737,26.48219153185875,11.040443258578991,-16.75164342969781,True,0.006727238479596644
92,1,0.984233,1,-18.457159127121983,-16.054379921145276,-19.678070005784782,3.912811761620367,-25.892258438365115,False,0.018200043716684725
93,1,0.94649446,1,37.94312953323937,-8.327623689899813,18.866441871623138,7.395111192465719,-19.38512421289106,False,0.01281750496159988
94,1,0.99795294,1,-47.01914617315734,11.21104261833562,2.256288888067872,4.349744325750516,-32.932615886222436,False,0.030838563144343682
95,1,0.9942638,1,-28.80360511009503,2.984024425872871,3.5159524272626923,-29.797178320415423,0.6271347677697126,False,0.02391477096473703
96,1,0.9946818,1,7.913028078050281,-54.47950081486777,9.0405654360731,-8.1888283406152,-3.006244695699824,False,0.029292285576073045
97,1,0.78166205,1,16.78752307199416,5.874891278223121,25.977492917459987,-9.640747868753683,3.175366630830699,False,0.005773799438653049
98,1,0.99418044,1,42.11779085589712,-25.729801912924735,-3.9994065460811763,11.191862797238112,-25.857701533983725,False,0.029064271042405446
99,1,0.6811196,0,7.428631911824319,7.850879798538444,15.711726660723803,14.326535045741432,-37.35811008445116,True,0.004790958437292185
100,1,0.9981895,1,-35.725604324431195,-9.418054172415985,-5.23209600762782,12.665437152658996,-1.251827797084262,False,0.0267972800880624
101,1,0.9845665,1,4.582532838190088,-34.14241390508736,3.920596645448712,7.398724391750021,-30.659927290005815,False,0.02578130820343338
102,1,0.8822211,1,33.14016635564129,1.6051391257092618,2.58507068123781,-4.4440574282343555,4.518991635339842,False,0.005559274706255303
103,1,0.6530154,0,65.05048210885249,1.2639224981861537,8.761115453588312,-16.965226592866,3.672062535306356,True,0.003835295904069621
104,1,0.9345551,1,9.883173313582153,17.278800890847748,21.40630382351332,-1.0752270486145483,-23.320084012820388,False,0.009324576785772093
105,1,0.8875478,0,-18.157878225760445,-11.279906909389023,9.516911796824129,13.895348569931956,-7.420753116412098,True,0.009154551517581407
106,1,0.97223264,1,-28.15501236465792,-1.0426572370747849,15.410847112261557,-31.888569498157167,8.57441649736406,False,0.011107925455309427
107,1,0.6968221,1,-48.34450352991565,-15.031800905677573,2.004635766587308,-5.207837860268076,-4.145107620632707,False,0.0033494655519274714
108,1,0.52382404,0,-21.49061660296767,3.3525952986403693,-0.8910116770272576,-6.102916190252666,0.7230766835434789,True,0.00019415215493344304
109,1,0.99261683,1,33.81080802219962,-36.134993320475346,21.919017806865032,-25.37394895809997,-29.342359370269833,False,0.019036282317717913
110,1,0.9983494,1,-4.749195362256112,8.67251641178567,-14.505450916536258,7.873258192177697,-3.368777143423212,False,0.02559358764316447
111,1,0.9306918,1,-51.32237897469908,20.693949414131513,13.617811667457842,-15.289774170018541,10.525702431631561,False,0.014812896016315814
112,1,0.9479814,1,-48.407170646164516,5.820313819002456,2.4141048213560037,12.524408002226215,-7.830787068494225,False,0.007560148076340343
113,1,0.9676408,1,13.619942237552504,23.71565509407658,-27.604195220795095,6.881570536436737,-9.698582640488702,False,0.013439447584621858
114,1,0.7971631,0,-10.626362540650677,9.6557312450178,15.288108332881102,-3.131377404435187,-6.874266065325763,True,0.005455321713215788
115,1,0.7199722,0,11.684917910537731,-15.962642757012022,-25.783680852068972,41.92534978068721,20.79185948786082,True,0.0057418004109346344
116,1,0.9052148,1,16.26960849919683,29.55440660167701,10.122348513921335,25.685731203082867,9.372226325828077,False,0.00908197723474358
117,1,0.5602106,0,-37.820850372346015,12.746504376750398,16.46498140716424,-6.409991531762259,-4.097599819437198,True,0.0007893699132472105
118,1,0.99085414,1,32.12315008611735,-0.26315798527356293,7.147906391058647,13.007985615807517,18.703477613535817,False,0.01674100678965299
119,1,0.98144597,1,53.11706081544736,-2.5707537984621607,-8.09721067965896,1.8032905126742913,-4.096115519125506,False,0.01361932614445592
120,1,0.67158085,0,-27.912808093833398,2.0696793922698515,0.9192490892687061,-11.763739715623306,12.116802396951698,True,0.003406657829246966
121,1,0.598371,1,31.33293207228387,21.675539667719367,19.631281915927524,-4.467975667285382,-6.874168564253227,False,0.001546396708859467
122,1,0.57651263,1,-14.312411690587565,-17.20107575849545,48.0584170106253,-14.397937925035894,-0.9800390875376618,False,0.0013713466352231099
123,1,0.9951866,1,-22.16003465418058,-3.7939197668462143,-2.1347114167650627,-5.871131749099152,5.752638820608048,False,0.019366234882988304
124,1,0.5356589,0,50.20356619398106,20.33262200629841,10.527552516985102,-25.67753072873192,-12.439295856544673,True,0.0006130629985436489
125,1,0.7172697,1,-16.03340640551267,-17.974101464241162,8.108645529443214,12.097093232029207,6.13099023192121,False,0.005709467080457421
126,1,0.9758124,1,-53.76855528525605,7.41920826831246,-7.389935141882803,2.308878727179205,-1.291556607411586,False,0.010926012431798306
127,1,0.8286287,0,-23.014929143765162,-0.9335607821258038,15.09047699200787,-12.081243178351286,-8.266320805821506,True,0.006266950317360642
128,1,0.9927004,1,-61.699488701898446,-0.521274595841964,-0.5172387371696272,-6.623249506398703,7.507668208891441,False,0.015273032655991779
129,1,0.9744665,1,-9.75387903367882,8.49909741634534,-15.903269333677299,-4.079062115608367,4.565878811802226,False,0.009852477075701015
130,1,0.9816394,0,-3.7204169062680075,-12.309549596662743,-2.997288044310513,-6.067419876906336,5.693994805737462,True,0.016415909218378415
131,1,0.9921123,1,-53.775597220405686,27.92279166642393,-18.175125002936326,17.733211099857055,-17.925414333943753,False,0.01608122401994576
132,1,0.92311364,0,31.666979990067947,15.720964618595664,-10.614304557128731,16.64202528674705,-16.75593742865764,True,0.009005046910615436
133,1,0.9983625,1,6.526146826597744,5.2000389838937995,14.681320099668358,10.172843713607657,10.328060486627294,False,0.02710199754743387
134,1,0.9971775,1,-56.92299815554462,0.5708143823294903,-7.733743598000638,15.662928564600573,4.462663924369212,False,0.018285512121835393
135,1,0.9549422,1,-42.55833955706273,-6.929992228001734,-1.4666954027414354,-2.009465662050567,8.485383519577153,False,0.009373626795970754
136,1,0.9969689,1,23.841383053371235,-15.45666539365975,21.990512111396647,-12.920232687848184,12.102112234358994,False,0.0237175360451293
137,1,0.9940817,1,-35.35490227413356,33.98628370662519,-11.451783798152464,1.1947940001880484,6.926578176394676,False,0.014871986625841754
138,1,0.98452145,1,-7.158152906776578,-17.318914089054886,10.934532290116167,10.154036751025343,5.216813534932633,False,0.014141789243634075
139,1,0.9953974,1,-35.51162802328003,-16.744308661973886,6.715617789971997,6.310057757054354,5.715675460439393,False,0.015202400548448122
140,1,0.9919099,1,49.73232065570571,-23.749813784014233,13.107425932762382,24.13108954795043,5.566373882710224,False,0.02456804582700248
141,1,0.9925528,1,21.74524625464628,-10.082556664000935,-13.227305823586905,-4.711010881432686,13.363287663087611,False,0.0195599531690394
142,1,0.897279,0,-11.254038723725804,30.891816213812483,24.728998652612376,10.27725837626214,-21.16575254717695,True,0.007813641346209824
143,1,0.65587115,0,16.427939255135712,-22.193142314358646,19.00390662438567,-15.154991024357404,1.4098864431144775,True,0.003362272970151377
144,1,0.9971636,1,-26.847319076629,-12.588852071308011,-4.48858367324965,0.8255846835250408,2.1413926038905298,False,0.02660323721058828
145,1,0.9976292,1,-22.240073496065854,6.073478380141859,26.46887161923397,19.574236337039242,26.767481337571432,False,0.028556962228497396
146,1,0.99795234,1,35.79640723432491,-1.1679283062532138,-5.781748628221901,7.11942280367208,7.602716301339903,False,0.04591810194327631
147,1,0.84419256,0,-6.7822359694047565,-15.497053028235785,-19.568771779832296,-7.020012275557114,-22.8383988394657,True,0.007347679398602501
148,1,0.9759662,1,27.43442242745374,-1.2631591805777878,-17.086178098964318,31.797401146811517,0.7981639587936284,False,0.014340399251712975
149,1,0.9963282,1,-21.247292406879907,-2.868160507428691,-11.46393649245566,4.256476305470215,0.10365924222604082,False,0.01740566012889324
150,1,0.98695254,1,33.317006022639234,19.629597256610538,15.747886741522187,4.002627654489029,31.451905290108275,False,0.02844645067574115
151,1,0.53049725,1,-8.006779543557816,-22.76951492027258,6.612439335692867,-20.743126340341025,6.159454105729603,False,0.00035619886857030575
152,1,0.99055,1,-13.079296578566767,0.5321993173405565,-15.783644264308142,-15.743912008366117,-4.632677975630294,False,0.023337509656857682
153,1,0.9954501,1,-33.29514452792161,-5.7266009371427025,3.757648011537861,-0.04740405943078374,2.0274750198691134,False,0.03531363774850677
154,1,0.98895246,1,18.80990842491332,-35.651378451192656,27.967979863065363,-12.744786885285654,-26.458874773547148,False,0.017089249523660238
155,1,0.80620927,0,3.285029976124945,-3.8883905251440005,-33.3225777036116,-0.11668235860511332,-22.656261484238534,True,0.006785962800108519
156,1,0.7915873,1,73.76444676519282,-19.057856144629195,27.995363126612,40.32255300301916,2.6223989416103577,False,0.005450262093350826
157,1,0.92729825,1,0.5847113355685455,33.83662366565683,5.820442505827313,5.756962883811194,2.499704595482189,False,0.014720586411710942
158,1,0.99832124,1,-24.884351194025562,19.17685538292152,-1.9409383213417835,13.937372088694268,-9.77498612419296,False,0.0292221864300543
159,1,0.8762758,1,-29.29127593252373,-6.379280446703511,13.93738874831758,1.418466652009667,10.024220903306546,False,0.00647216166745857
160,1,0.7964158,0,-15.565293919889914,-18.611082145399408,-5.7511626563756,-10.51963491582196,-19.381662189843638,True,0.005502887944703845
161,1,0.98775804,1,-6.957665657432711,-19.474281722053473,29.664486911585605,22.076141317109165,10.187265147123739,False,0.028344252007053466
162,1,0.5382445,0,47.91264476681352,17.497438507922052,-10.003866856281999,30.69493481922418,-14.554058458174936,True,0.0016106229218691846
163,1,0.5155006,1,-29.804121465224444,-8.403859465449266,24.009514957956306,-1.358724215497382,-10.646982310003173,False,0.0003245421559932338
164,1,0.5919197,1,-40.61680326630118,-7.080564321213432,-13.797314262835219,0.18786387521726905,19.369434765228412,False,0.002028466760144936
165,1,0.9749399,0,11.559272276927524,11.026478369504368,-10.945500800374896,45.74940620653444,22.223170514854193,True,0.03224461119554805
166,1,0.9978027,1,-27.290183462851296,-2.215642901655404,-5.487297459823378,-8.787557283433419,-12.34291797058422,False,0.03594243316127157
167,1,0.99659,1,-27.67647880535653,18.098203927689113,21.052402609190235,10.068348594650377,5.915809095438478,False,0.023342110999679703
168,1,0.99770904,1,7.644734580239899,-8.497624413620203,-13.613716335290096,8.678860113326005,-8.732267340975818,False,0.02199704059126969
169,1,0.7984462,0,-0.36915562007761893,-15.440957380541933,27.08396862372549,6.197995294803031,-11.44453642390038,True,0.006271392892199635
170,1,0.99976104,1,-7.627334444610374,2.358791663377721,-19.626166254379697,6.469628361909399,3.6995271440500663,False,0.05925131084419615
171,1,0.682189,1,-25.77185954081811,3.610801975166771,37.829318413925655,-7.325746226397295,21.763043416294146,False,0.005716739701441745
172,1,0.5263519,0,41.54757642533963,-11.31132113303931,-25.650882655746372,-27.294207361729455,-33.246298651746784,True,0.00042367049463856217
173,1,0.95085776,1,35.97619869530486,-16.466159816753404,14.36843856009387,7.3835259077260025,-38.477602328755495,False,0.010138791812722295
174,1,0.98147464,1,27.486438527375807,24.51620430158718,26.526522681219905,3.1346562140550875,4.2387464618431885,False,0.026948939460544646
175,1,0.9089078,1,32.67730101973571,10.693300069438578,-16.634206570015913,18.705949918362492,-2.7024794346256322,False,0.016102651678062744
176,1,0.99045545,1,20.23276465884386,-4.353978001367072,-14.890036187326311,45.442619458446906,1.8485561127870995,False,0.02867669011214349
177,1,0.99585116,1,22.377606454202088,-7.818926200672564,-20.336524478131402,18.09863301607727,15.604358181830388,False,0.019939972213767015
178,1,0.97862536,1,-24.81010793175729,31.037333408902732,-14.963839700670318,-9.832812093353882,-2.0209781347075544,False,0.01733564244782109
179,1,0.50564504,0,29.47799971385103,20.849306425201018,-5.390829108813567,15.872839546879206,-22.822693933208757,True,0.00013997373259775375
180,1,0.9759201,1,69.67057601144926,11.23395320916227,-8.299339620969516,-10.531957558800961,26.750473375043672,False,0.0137516571458409
181,1,0.7048392,0,-60.285835021082974,-39.75056234982361,25.603263681227567,14.834669207168991,-0.15118155559687352,True,0.002698727845909669
182,1,0.7726801,0,18.668830959407863,-8.03829091654789,-16.910212047603167,28.207544021969646,-20.48876197652987,True,0.0039954035034618016
183,1,0.9936986,1,-51.750900649125924,16.957295219118457,-6.898277228400241,-4.591896104935924,-8.376777319753904,False,0.021590722019340727
184,1,0.5785525,1,-42.38652115824532,0.5717691943625827,-15.32746791591507,0.16435455236730617,8.201075162491666,False,0.001132389415211954
185,1,0.9909462,0,-41.3867182481784,-17.024952763499602,-4.110278981345039,12.078707795322854,7.95896986842438,True,0.01308765064828745
186,1,0.98777056,1,15.320214492056632,9.439086831904671,-5.515359366050492,20.01238703199063,28.15390129451743,False,0.013703307307901098
187,1,0.9296856,1,-32.14624880162263,17.280217576575943,-8.500590414827656,-22.291320679180483,-16.58663368980131,False,0.010007318916053994
188,1,0.90071756,0,61.92982024034331,-15.949662172562219,19.186535275919052,-22.217481919796768,-14.083880969369854,True,0.009614594670226238
189,1,0.99366814,1,-35.628766723343944,-3.2530239078566163,25.883941332010632,17.55981043875555,33.09605665425189,False,0.021239600809791856
190,1,0.9940608,1,-0.23346535583294992,20.827074818304485,21.365397180747518,6.898678568342639,-2.6742346264488757,False,0.021009608826455174
191,1,0.93121994,1,-32.17211376942108,8.32169255848632,6.441035787121872,24.07077023197144,-16.00773538337216,False,0.014682131456550099
192,1,0.96291727,0,-11.849230700882286,2.729568757380247,12.461963150390979,2.134710680030258,1.2336254071057395,True,0.01956727702101999
193,1,0.8310786,0,-40.81491046301403,-14.372550438103186,3.8153901805957444,16.703613228377254,-11.510365185726792,True,0.0063297323068232615
194,1,0.990585,1,21.690415181239516,-3.851795157654591,23.980349374101472,-39.18620684313625,5.364295195424179,False,0.020832250681431456
195,1,0.59581375,1,-48.039820754110806,4.523253977029229,8.353605090725805,4.237248978337217,5.763949159517826,False,0.0024991101284538076
196,1,0.967314,1,2.7267104598945267,-29.16708402417854,7.718559562293605,0.18286567971307216,11.236341893524704,False,0.02253512354437522
197,1,0.773617,0,-8.78172629735133,-11.40892137103035,4.77516657289986,3.898819937709126,-5.530562768903259,True,0.005886772047333089
198,1,0.98556906,1,-46.56826499639138,-16.711672155804667,34.566440646873126,3.3504393106401715,6.217848389505684,False,0.026040864726175394
199,1,0.9897502,1,12.978480005255934,5.374072059228532,-12.026981854001408,-9.465359076261318,12.962446474407745,False,0.012430100151016343
200,1,0.9752033,0,33.99595324147289,-9.247382567875658,-12.473538055648417,20.998773285649513,7.22298980483154,True,0.01857041402311325
201,1,0.9931385,1,-16.049837812205386,16.09169447955061,-11.876985396755783,1.308776243359657,-9.52671883837125,False,0.03331715772521405
202,1,0.98579663,1,32.088485337989276,7.904370913996573,-14.684626997917924,-10.902922361578792,-7.86238519212398,False,0.013395007019335022
203,1,0.99804986,1,-13.705697880907412,3.299509640969069,-2.402066687188335,-5.38332066076969,4.9386628943344695,False,0.02910356510132468
204,1,0.99810284,1,82.82497079291224,-4.881031808620946,15.1951224184641,10.750455144877076,3.877969806575925,False,0.03769601029969621
205,1,0.9394869,1,-54.62752026452563,29.85355929833043,10.807513668330364,-22.115252125390317,4.535693642136675,False,0.010053815483134224
206,1,0.7765316,1,-67.01771793101412,-12.399198126770706,5.69779167143985,4.2387238428163885,-7.757290144995063,False,0.007074247212995435
207,1,0.6752485,1,12.349587725629473,13.412195698812369,-4.495009102621997,-3.509678343120357,1.363880418549676,False,0.003914088062084049
208,1,0.9757942,1,32.53774872142467,2.8978859797316465,-3.326540377138658,4.510112980778948,9.877603318791394,False,0.024900706018102268
209,1,0.9884001,1,55.21630724603639,-18.536669465574985,8.982657465536107,16.717572318134174,-14.1935882496692,False,0.025262876948285714
